,property_id,area_id,zone_id,area_name_en,land_number,land_sub_number,building_number,common_area,actual_common_area,floors,rooms,rooms_en,car_parks,built_up_area,bld_levels,shops,flats,offices,swimming_pools,elevators,actual_area,property_type_id,property_type_en,property_sub_type_id,property_sub_type_en,parent_property_id,creation_date,parcel_id,is_free_hold,is_lease_hold,is_registered,master_project_id,master_project_en,project_id,project_name_en,land_type_id,land_type_en
81319,1200082845,531,2,Al Hebiah Sixth,2854,0.0,MU.M14.28,0.22,216.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,267.02,2,Building,4,Villa,280720047,20/10/2020,6775059.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81320,1200082846,531,2,Al Hebiah Sixth,2853,0.0,MU.M14.29,0.15,147.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,181.12,2,Building,4,Villa,280720041,20/10/2020,6775040.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81321,1200082847,531,2,Al Hebiah Sixth,2852,0.0,MU.M14.30,0.15,147.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,181.13,2,Building,4,Villa,280720035,20/10/2020,6775038.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81322,1200082848,531,2,Al Hebiah Sixth,2851,0.0,MU.M14.31,0.21,216.0,2.0,4.0,4 B/R,2.0,173.63,,,,,,,266.14,2,Building,4,Villa,280720029,20/10/2020,6775058.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81323,1200082849,531,2,Al Hebiah Sixth,2845,0.0,MU.M14.37,0.21,210.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,258.82,2,Building,4,Villa,280719993,20/10/2020,6775282.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81324,1200082850,531,2,Al Hebiah Sixth,2844,0.0,MU.M14.38,0.14,137.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,168.9,2,Building,4,Villa,280719987,20/10/2020,6775255.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81325,1200082851,531,2,Al Hebiah Sixth,2843,0.0,MU.M14.39,0.14,137.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,168.88,2,Building,4,Villa,280719981,20/10/2020,6775254.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81326,1200082852,531,2,Al Hebiah Sixth,2842,0.0,MU.M14.40,0.21,208.0,2.0,4.0,4 B/R,2.0,173.63,,,,,,,257.19,2,Building,4,Villa,280719975,20/10/2020,6775281.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81327,1200082853,531,2,Al Hebiah Sixth,1057,0.0,MU.M14.45,0.25,250.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,308.48,2,Building,4,Villa,276516094,20/10/2020,6775291.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81328,1200082854,531,2,Al Hebiah Sixth,1056,0.0,MU.M14.46,0.14,136.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,167.96,2,Building,4,Villa,276516088,20/10/2020,6775250.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81329,1200082855,531,2,Al Hebiah Sixth,1055,0.0,MU.M14.47,0.14,136.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,168.1,2,Building,4,Villa,276516070,20/10/2020,6775251.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81330,1200082856,531,2,Al Hebiah Sixth,1054,0.0,MU.M14.48,0.22,221.0,2.0,4.0,4 B/R,2.0,173.63,,,,,,,272.81,2,Building,4,Villa,276516064,20/10/2020,6775285.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81331,1200082857,531,2,Al Hebiah Sixth,1118,0.0,MU.M12.35,0.22,224.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,276.54,2,Building,4,Villa,277125209,20/10/2020,6772844.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81332,1200082858,531,2,Al Hebiah Sixth,1117,0.0,MU.M12.36,0.13,135.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,167.2,2,Building,4,Villa,277125203,20/10/2020,6772830.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81333,1200082859,531,2,Al Hebiah Sixth,1116,0.0,MU.M12.37,0.14,136.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,167.41,2,Building,4,Villa,277125197,20/10/2020,6772831.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81334,1200082860,531,2,Al Hebiah Sixth,1115,0.0,MU.M12.38,0.27,268.0,2.0,4.0,4 B/R,2.0,173.63,,,,,,,330.89,2,Building,4,Villa,277125191,20/10/2020,6772851.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81335,1200082861,531,2,Al Hebiah Sixth,1114,0.0,MU.M12.39,0.21,210.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,258.82,2,Building,4,Villa,276863495,20/10/2020,6772841.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81336,1200082862,531,2,Al Hebiah Sixth,1113,0.0,MU.M12.40,0.15,147.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,181.12,2,Building,4,Villa,276852466,20/10/2020,6772833.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81337,1200082863,531,2,Al Hebiah Sixth,1112,0.0,MU.M12.41,0.15,147.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,181.13,2,Building,4,Villa,276839218,20/10/2020,6772834.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81338,1200082864,531,2,Al Hebiah Sixth,1111,0.0,MU.M12.42,0.21,210.0,2.0,4.0,4 B/R,2.0,173.63,,,,,,,258.75,2,Building,4,Villa,276839212,20/10/2020,6772840.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81339,1200082865,531,2,Al Hebiah Sixth,2789,0.0,MU.M18.11,0.19,194.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,239.68,2,Building,4,Villa,280719647,20/10/2020,6775216.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81340,1200082866,531,2,Al Hebiah Sixth,2788,0.0,MU.M18.12,0.13,130.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,160.14,2,Building,4,Villa,280719641,20/10/2020,6775197.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81341,1200082867,531,2,Al Hebiah Sixth,2787,0.0,MU.M18.13,0.13,130.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,160.13,2,Building,4,Villa,280719635,20/10/2020,6775195.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81342,1200082868,531,2,Al Hebiah Sixth,2786,0.0,MU.M18.14,0.19,194.0,2.0,4.0,4 B/R,2.0,173.63,,,,,,,239.3,2,Building,4,Villa,280719629,20/10/2020,6775215.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81343,1200082869,531,2,Al Hebiah Sixth,2799,0.0,MU.M18.01,0.25,254.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,313.04,2,Building,4,Villa,280719707,20/10/2020,6775237.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81344,1200082870,531,2,Al Hebiah Sixth,2798,0.0,MU.M18.02,0.15,147.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,181.13,2,Building,4,Villa,280719701,20/10/2020,6775205.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81345,1200082871,531,2,Al Hebiah Sixth,2797,0.0,MU.M18.03,0.15,147.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,181.14,2,Building,4,Villa,280719695,20/10/2020,6775204.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81346,1200082872,531,2,Al Hebiah Sixth,2796,0.0,MU.M18.04,0.22,221.0,2.0,4.0,4 B/R,2.0,173.63,,,,,,,273.18,2,Building,4,Villa,280719689,20/10/2020,6775220.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81347,1200082873,531,2,Al Hebiah Sixth,955,0.0,MU.M17.20,0.21,210.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,258.75,2,Building,4,Villa,276495700,20/10/2020,6775143.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81348,1200082874,531,2,Al Hebiah Sixth,954,0.0,MU.M17.21,0.15,147.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,181.12,2,Building,4,Villa,276495694,20/10/2020,6775133.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81349,1200082875,531,2,Al Hebiah Sixth,953,0.0,MU.M17.22,0.15,147.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,181.12,2,Building,4,Villa,276495472,20/10/2020,6775129.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81350,1200082876,531,2,Al Hebiah Sixth,952,0.0,MU.M17.23,0.26,260.0,2.0,4.0,4 B/R,2.0,173.63,,,,,,,321.28,2,Building,4,Villa,276495334,20/10/2020,6775153.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81351,1200082877,531,2,Al Hebiah Sixth,1012,0.0,MU.M15.31,0.2,198.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,243.75,2,Building,4,Villa,276507052,20/10/2020,6771887.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81352,1200082878,531,2,Al Hebiah Sixth,1011,0.0,MU.M15.32,0.14,138.0,2.0,3.0,3 B/R,2.0,143.26,,,,,,,170.62,2,Building,4,Villa,276507046,20/10/2020,6771762.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81353,1200082879,531,2,Al Hebiah Sixth,1010,0.0,MU.M15.33,0.2,198.0,2.0,4.0,4 B/R,2.0,174.18,,,,,,,243.75,2,Building,4,Villa,276507028,20/10/2020,6771761.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81354,1200082880,531,2,Al Hebiah Sixth,1025,0.0,MU.M15.18,0.2,206.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,253.75,2,Building,4,Villa,276515518,20/10/2020,6771809.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81355,1200082881,531,2,Al Hebiah Sixth,1024,0.0,MU.M15.19,0.14,144.0,2.0,3.0,3 B/R,2.0,143.26,,,,,,,177.63,2,Building,4,Villa,276515512,20/10/2020,6771810.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81356,1200082882,531,2,Al Hebiah Sixth,1023,0.0,MU.M15.20,0.2,206.0,2.0,4.0,4 B/R,2.0,174.18,,,,,,,253.75,2,Building,4,Villa,276515486,20/10/2020,6774605.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81357,1200082883,531,2,Al Hebiah Sixth,1061,0.0,MU.M14.41,0.21,214.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,263.56,2,Building,4,Villa,276516182,20/10/2020,6775284.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81358,1200082884,531,2,Al Hebiah Sixth,1060,0.0,MU.M14.42,0.14,137.0,2.0,3.0,3 B/R,2.0,143.26,,,,,,,168.55,2,Building,4,Villa,276516164,20/10/2020,6775253.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81359,1200082885,531,2,Al Hebiah Sixth,1059,0.0,MU.M14.43,0.21,213.0,2.0,4.0,4 B/R,2.0,174.18,,,,,,,263.09,2,Building,4,Villa,276516158,20/10/2020,6775283.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81360,1200082886,531,2,Al Hebiah Sixth,1053,0.0,MU.M14.49,0.22,224.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,276.61,2,Building,4,Villa,276516030,20/10/2020,6775287.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81361,1200082887,531,2,Al Hebiah Sixth,1052,0.0,MU.M14.50,0.14,138.0,2.0,3.0,3 B/R,2.0,143.26,,,,,,,170.71,2,Building,4,Villa,276516000,20/10/2020,6775258.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81362,1200082888,531,2,Al Hebiah Sixth,1051,0.0,MU.M14.51,0.26,257.0,2.0,4.0,4 B/R,2.0,174.18,,,,,,,316.79,2,Building,4,Villa,276515994,20/10/2020,6775293.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81363,1200082889,531,2,Al Hebiah Sixth,1045,0.0,MU.M14.57,0.19,195.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,240.71,2,Building,4,Villa,276515882,20/10/2020,6775278.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81364,1200082890,531,2,Al Hebiah Sixth,1044,0.0,MU.M14.58,0.13,133.0,2.0,3.0,3 B/R,2.0,143.26,,,,,,,164.7,2,Building,4,Villa,276515876,20/10/2020,6775249.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81365,1200082891,531,2,Al Hebiah Sixth,1043,0.0,MU.M14.59,0.24,239.0,2.0,4.0,4 B/R,2.0,174.18,,,,,,,294.67,2,Building,4,Villa,276515846,20/10/2020,6775289.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81366,1200082892,531,2,Al Hebiah Sixth,2889,0.0,MU.M11.01,0.23,227.0,2.0,4.0,4 B/R,2.0,174.18,,,,,,,280.6,2,Building,4,Villa,280720773,20/10/2020,6772869.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81367,1200082893,531,2,Al Hebiah Sixth,2888,0.0,MU.M11.02,0.15,147.0,2.0,3.0,3 B/R,2.0,143.26,,,,,,,181.94,2,Building,4,Villa,280720737,20/10/2020,6772861.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81368,1200082894,531,2,Al Hebiah Sixth,2887,0.0,MU.M11.03,0.22,218.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,268.91,2,Building,4,Villa,280720731,20/10/2020,6772867.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81369,1200082895,531,2,Al Hebiah Sixth,1134,0.0,MU.M12.19,0.19,192.0,2.0,4.0,4 B/R,2.0,174.18,,,,,,,236.96,2,Building,4,Villa,277125325,20/10/2020,6779994.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81370,1200082896,531,2,Al Hebiah Sixth,1133,0.0,MU.M12.20,0.13,132.0,2.0,3.0,3 B/R,2.0,143.26,,,,,,,163.1,2,Building,4,Villa,277125319,20/10/2020,6772791.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81371,1200082897,531,2,Al Hebiah Sixth,1132,0.0,MU.M12.21,0.2,200.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,247.42,2,Building,4,Villa,277125313,20/10/2020,6779995.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81372,1200082898,531,2,Al Hebiah Sixth,2825,0.0,MU.M16.09,0.26,264.0,2.0,4.0,4 B/R,2.0,174.18,,,,,,,325.69,2,Building,4,Villa,280719873,20/10/2020,6775087.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81373,1200082899,531,2,Al Hebiah Sixth,2824,0.0,MU.M16.10,0.15,148.0,2.0,3.0,3 B/R,2.0,143.26,,,,,,,182.02,2,Building,4,Villa,280719867,20/10/2020,6775079.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81374,1200082900,531,2,Al Hebiah Sixth,2823,0.0,MU.M16.11,0.27,270.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,332.74,2,Building,4,Villa,280719861,20/10/2020,6775088.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81375,1200082901,531,2,Al Hebiah Sixth,2802,0.0,MU.M17.39,0.22,219.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,270.0,2,Building,4,Villa,280719725,20/10/2020,6775219.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81376,1200082902,531,2,Al Hebiah Sixth,2801,0.0,MU.M17.40,0.15,147.0,2.0,3.0,3 B/R,2.0,143.26,,,,,,,181.13,2,Building,4,Villa,280719719,20/10/2020,6775203.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81377,1200082903,531,2,Al Hebiah Sixth,2800,0.0,MU.M17.41,0.29,292.0,2.0,4.0,4 B/R,2.0,174.18,,,,,,,359.97,2,Building,4,Villa,280719713,20/10/2020,6775244.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81378,1200082904,531,2,Al Hebiah Sixth,1096,0.0,MU.M13.07,0.21,212.0,2.0,4.0,4 B/R,2.0,173.63,,,,,,,262.02,2,Building,4,Villa,276802750,20/10/2020,6775324.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81379,1200082905,531,2,Al Hebiah Sixth,1095,0.0,MU.M13.08,0.15,148.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,182.34,2,Building,4,Villa,276802671,20/10/2020,6775317.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81380,1200082906,531,2,Al Hebiah Sixth,1094,0.0,MU.M13.09,0.15,148.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,182.24,2,Building,4,Villa,276802665,20/10/2020,6775316.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81381,1200082907,531,2,Al Hebiah Sixth,1093,0.0,MU.M13.10,0.15,148.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,182.15,2,Building,4,Villa,276802536,20/10/2020,6775314.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81382,1200082908,531,2,Al Hebiah Sixth,1092,0.0,MU.M13.11,0.15,148.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,182.05,2,Building,4,Villa,276802408,20/10/2020,6775313.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81383,1200082909,531,2,Al Hebiah Sixth,1091,0.0,MU.M13.12,0.15,147.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,181.96,2,Building,4,Villa,276802402,20/10/2020,6775312.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81384,1200082910,531,2,Al Hebiah Sixth,1090,0.0,MU.M13.13,0.15,148.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,182.1,2,Building,4,Villa,276802339,20/10/2020,6775315.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81385,1200082911,531,2,Al Hebiah Sixth,1089,0.0,MU.M13.14,0.22,217.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,267.17,2,Building,4,Villa,276802333,20/10/2020,6775325.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81386,1200082912,531,2,Al Hebiah Sixth,1126,0.0,MU.M12.27,0.22,216.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,266.67,2,Building,4,Villa,277125267,20/10/2020,6779986.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81387,1200082913,531,2,Al Hebiah Sixth,1125,0.0,MU.M12.28,0.14,137.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,168.92,2,Building,4,Villa,277125261,20/10/2020,6770113.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81388,1200082914,531,2,Al Hebiah Sixth,1124,0.0,MU.M12.29,0.14,137.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,168.88,2,Building,4,Villa,277125245,20/10/2020,6770112.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81389,1200082915,531,2,Al Hebiah Sixth,1123,0.0,MU.M12.30,0.14,137.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,168.82,2,Building,4,Villa,277125239,20/10/2020,6770111.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81390,1200082916,531,2,Al Hebiah Sixth,1122,0.0,MU.M12.31,0.14,137.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,169.1,2,Building,4,Villa,277125233,20/10/2020,6770114.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81391,1200082917,531,2,Al Hebiah Sixth,1121,0.0,MU.M12.32,0.14,137.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,169.56,2,Building,4,Villa,277125227,20/10/2020,6770115.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81392,1200082918,531,2,Al Hebiah Sixth,1120,0.0,MU.M12.33,0.14,138.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,169.78,2,Building,4,Villa,277125221,20/10/2020,6779985.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81393,1200082919,531,2,Al Hebiah Sixth,1119,0.0,MU.M12.34,0.27,275.0,2.0,4.0,4 B/R,2.0,173.63,,,,,,,338.84,2,Building,4,Villa,277125215,20/10/2020,6779987.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81394,1200082920,531,2,Al Hebiah Sixth,2833,0.0,MU.M16.01,0.24,242.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,298.85,2,Building,4,Villa,280719921,20/10/2020,6775085.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81395,1200082921,531,2,Al Hebiah Sixth,2832,0.0,MU.M16.02,0.13,131.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,161.74,2,Building,4,Villa,280719915,20/10/2020,6775078.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81396,1200082922,531,2,Al Hebiah Sixth,2831,0.0,MU.M16.03,0.13,131.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,161.05,2,Building,4,Villa,280719909,20/10/2020,6775073.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81397,1200082923,531,2,Al Hebiah Sixth,2830,0.0,MU.M16.04,0.13,131.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,161.15,2,Building,4,Villa,280719903,20/10/2020,6775074.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81398,1200082924,531,2,Al Hebiah Sixth,2829,0.0,MU.M16.05,0.13,131.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,161.15,2,Building,4,Villa,280719897,20/10/2020,6775076.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81399,1200082925,531,2,Al Hebiah Sixth,2828,0.0,MU.M16.06,0.13,131.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,161.15,2,Building,4,Villa,280719891,20/10/2020,6775075.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81400,1200082926,531,2,Al Hebiah Sixth,2827,0.0,MU.M16.07,0.13,131.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,161.15,2,Building,4,Villa,280719885,20/10/2020,6775077.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81401,1200082927,531,2,Al Hebiah Sixth,2826,0.0,MU.M16.08,0.24,237.0,2.0,4.0,4 B/R,2.0,173.63,,,,,,,292.87,2,Building,4,Villa,280719879,20/10/2020,6775082.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81402,1200082928,531,2,Al Hebiah Sixth,1110,0.0,MU.M12.43,0.18,185.0,2.0,4.0,4 B/R,2.0,173.63,,,,,,,228.75,2,Building,4,Villa,276832976,20/10/2020,6772839.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81403,1200082929,531,2,Al Hebiah Sixth,1109,0.0,MU.M12.44,0.13,130.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,160.12,2,Building,4,Villa,276832970,20/10/2020,6772827.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81404,1200082930,531,2,Al Hebiah Sixth,1108,0.0,MU.M12.45,0.13,130.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,160.13,2,Building,4,Villa,276826480,20/10/2020,6772826.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81405,1200082931,531,2,Al Hebiah Sixth,1107,0.0,MU.M12.46,0.13,130.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,160.12,2,Building,4,Villa,276826240,20/10/2020,6772825.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81406,1200082932,531,2,Al Hebiah Sixth,1106,0.0,MU.M12.47,0.13,130.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,160.13,2,Building,4,Villa,276826234,20/10/2020,6772828.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81407,1200082933,531,2,Al Hebiah Sixth,1105,0.0,MU.M12.48,0.13,131.0,2.0,3.0,3 B/R,2.0,142.29,,,,,,,161.83,2,Building,4,Villa,276821887,20/10/2020,6772829.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81408,1200082934,531,2,Al Hebiah Sixth,1104,0.0,MU.M12.49,0.14,137.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,169.57,2,Building,4,Villa,276821881,20/10/2020,6772832.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81409,1200082935,531,2,Al Hebiah Sixth,1103,0.0,MU.M12.50,0.28,278.0,2.0,4.0,4 B/R,2.0,173.64,,,,,,,343.25,2,Building,4,Villa,276813509,20/10/2020,6772852.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81410,1200082936,531,2,Al Hebiah Sixth,944,0.0,MU.M17.31,0.23,227.0,2.0,4.0,4 B/R,2.0,173.63,,,,,,,280.15,2,Building,4,Villa,276494922,20/10/2020,6775221.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
81411,1200082937,531,2,Al Hebiah Sixth,2809,0.0,MU.M17.32,0.15,147.0,2.0,3.0,3 B/R,2.0,142.85,,,,,,,181.36,2,Building,4,Villa,280719767,20/10/2020,6775210.0,1,0.0,1.0,101.0,Mudon,54017571.0,Arabella 3,4.0,Commercial
